action: flow[$t1],action: flow[$t2],action: flow[$t3],action: flow[$t4],action: flow[$sea],states: rlevel[$t1],states: rlevel[$t2],states: rlevel[$t3],states: rlevel[$t4],states: rlevel[$sea]
19.061756542461527,7.303038922917597,2.5366852128777184,13.842168761730294,0.0,75.0,50.0,50.0,50.0,50.0
1.4163229259351091,24.16421432535275,27.362476914704665,13.34154274993791,0.0,60.938243457538476,71.75871761954393,74.76635371003988,68.69451645114742,68.84216876173029
11.397262303423595,36.06332537388284,17.37070416967995,81.45534875692864,0.0,64.52192053160337,59.01082622012629,91.56809112068795,112.71545061591416,87.1837115116682
25.170742353461534,19.094554493220034,35.5958538018848,22.291421085620318,0.0,58.124658228179776,44.344763149667045,130.26071232489085,78.63080602866548,173.63906026859684
13.80126838252749,27.99231408014223,19.3266869361726,84.18403199300194,0.0,37.95391587471824,60.42095100990855,133.7594130162261,121.93523874492996,200.93048135421716
0.19794150837925692,18.583199782846695,48.18530086430071,49.96787006957543,0.0,29.152647492190752,56.22990531229381,162.42504016019572,87.07789368810063,290.1145133472191
10.436914427130475,23.490679304016766,96.10672386358137,51.80965148781413,0.0,33.95470598381149,47.84464703782638,152.8229390787417,115.29532448282589,345.0823834167945
1.5427647958170818,17.459007040262662,9.390256398270328,38.48834298565688,0.0,28.51779155668102,44.790882160940086,100.20689451917711,189.59239685859313,401.89203490460864
7.736630402970516,8.565297713482641,31.07288460622204,47.22390766138524,0.0,31.975026760863937,38.87463991649451,128.27564516116945,190.4943102712066,445.3803778902655
8.7573659840425,8.769105688663794,22.34158949428818,121.68629636501531,0.0,29.238396357893425,48.045972605982385,125.76805826843005,204.3432872160434,497.6042855516507
0.4164449744973032,35.2345275759597,10.979108645359945,50.42956423302279,0.0,25.48103037385092,58.034232901361094,132.19557446280567,134.99858034531627,624.290581916666
4.432029309562251,5.21533310722824,59.34275608760301,31.9734447495546,0.0,30.064585399353618,33.21615029989869,176.4509933934054,125.54812475765343,679.7201461496888
4.475587021762057,18.282782331267253,58.968426366040745,42.62359118647157,0.0,30.632556089791365,42.43284650223271,142.32357041303064,182.91743609570182,716.6935908992434
0.8379565713133702,12.67827554054772,70.79367764687834,160.47720811655853,0.0,31.15696906802931,38.62565119272751,121.63792637825715,229.262271275271,764.317182085715
3.7436154155498733,8.557986275145065,46.44769370841632,76.59603714247996,0.0,35.31901249671594,36.78533222349316,83.52252427192651,169.57874080559083,929.7943902022735
15.958202850913038,11.412165440733686,45.14971568910839,22.038163506706567,0.0,36.57539708116607,41.97096136389796,65.63281683865526,169.4303973715272,1011.3904273447534
0.7061183474593484,7.218770436459266,3.5959802560830014,190.77166716898265,0.0,25.617194230253027,56.516998774077315,51.895266590280556,222.54194955392904,1038.42859085146
7.683042819980563,10.393173943211062,9.533332241639956,41.19674347526374,0.0,29.91107588279368,60.004346685077394,75.51805677065683,65.3662626410294,1234.2002580204428
3.2348879796970134,12.124997734415967,74.48597679634001,31.21092797077656,0.0,27.228033062813118,67.2942155618469,96.37789847222794,63.70285140740561,1280.3970014957065
2.6512814767914614,47.17377435450668,4.241230812868233,70.00528584084405,0.0,28.993145083116104,68.40410580712793,54.0169194103039,136.97790023296906,1316.607929466483
3.558496182356616,8.101305880860423,52.522235954073004,11.75162175372009,0.0,31.341863606324644,33.88161292941271,116.94946295194234,101.21384520499325,1391.613215307327
10.944389810639317,10.083656160527598,4.489179958228351,25.067033406287894,0.0,32.78336742396803,39.3388032309089,92.52853287872975,171.98445940534617,1408.3648370610472
4.4069331559333325,13.280129233264717,38.37597053944231,16.537859573237608,0.0,26.838977613328716,50.19953688102062,118.123009081029,181.40660595728664,1438.431870467335
5.348677207312744,24.50298457052477,4.996969537040994,126.73437235912633,0.0,27.432044457395385,51.326340803689234,113.02716777485142,233.24471692349135,1459.9697300405728
0.3494126804054074,19.648322534130216,50.48892842499041,54.17922152197108,0.0,27.08336725008264,42.17203344047721,152.5331828083352,141.50731410140602,1591.7041023996992
5.789969077486811,9.889541167587188,114.49091296708824,4.260162471482826,0.0,31.733954569677238,32.8731235867524,141.692576917475,167.81702100442536,1650.8833239216704
2.5109050442423984,8.308682848091005,18.79398614783355,178.10858828515848,0.0,30.94398549219043,38.77355149665202,57.09120511797396,308.04777150003076,1660.1434863931531
4.5378113586663416,15.367820433253614,38.7529154080056,55.47879970194234,0.0,33.43308044794803,42.975773692803415,66.60590181823143,178.73316936270584,1843.2520746783116
9.444648767457505,16.91155447149332,14.138877708413975,85.45559518832327,0.0,33.89526908928169,42.14576461821614,63.220806843479444,192.0072850687691,1903.730874380254
3.4209234542355293,0.17534581322525133,7.020050039103778,91.0155988512606,0.0,29.450620321824186,44.678858914180324,85.99348360655878,150.69056758885984,1994.1864695685772
2.3516801626586097,23.87525050493229,58.256386537860045,45.05873820841323,0.0,31.02969686758866,57.9244365551906,99.14877938068025,96.69501877670301,2090.202068419838
1.518048200116156,22.070244725749685,22.975774093251005,52.47547123192879,0.0,33.67801670493005,46.40086621291692,84.7676433477525,139.89266710614982,2140.260806628251
1.1394564685325663,9.558178309196176,35.682658312332805,107.89910639466649,0.0,37.1599685048139,35.84866968728339,103.86211398025118,140.39296996747203,2197.7362778601796
6.561753685798924,7.41781157819581,32.3376702323013,70.96624589211213,0.0,41.02051203628133,37.429947846619775,97.73763397711456,98.17652188513834,2310.635384254846
14.337968108088461,5.613923754282338,33.61127663832871,17.111400387485112,0.0,39.458758350482405,46.57388995422289,92.81777532300906,89.54794622532754,2386.601630146958
7.475425305554398,9.079841151817696,35.98158687411603,55.496588091331226,0.0,30.120790242393944,65.29793430802901,84.8204224389627,136.04782247617115,2408.713030534443
5.977847204616531,13.585992719992836,38.093248136562515,59.615139346878074,0.0,27.645364936839545,73.69351846176572,77.91867671666435,146.53282125895595,2469.2096186257745
1.9906179547714729,7.351442285276713,37.19229593444622,92.55791757549672,0.0,26.66751773222301,76.08537294638943,73.41142130009467,155.0109300486404,2533.8247579726526
0.3782134795039391,26.735653492335196,0.04601216525022824,0.6103641752837947,0.0,29.67689977745154,80.72454861588417,63.57056765092516,129.6453084075899,2631.382675548149
9.311169072205368,24.709095730902973,54.3865480279685,5.619666214402578,0.0,34.2986862979476,64.36710860305291,110.26020897801013,159.08095639755635,2636.993039723433
8.432557155961101,10.05811199593866,47.685548645735565,15.053764252366223,0.0,29.98751722574223,58.969181944355306,100.5827566809446,237.84783821112228,2647.6127059378355
3.1090630159020423,9.335159841938955,20.4629779143665,94.5152039668238,0.0,26.55496006978113,67.34362710437776,82.95532003114769,300.4796226044916,2667.666470190202
5.749436900551635,12.9460410724196,61.36113506426613,199.1276323391173,0.0,28.44589705387909,71.11753027834084,91.82750195872015,256.42739655203434,2767.1816741570256
5.276869322369903,18.161620076204038,24.953906956249952,86.61671953098295,0.0,27.696460153327457,73.92092610647286,63.412407966873616,148.66089927718318,2971.3093064961427
1.3488382827984473,29.101047746653848,17.756574369006124,58.0048021520132,0.0,27.419590830957553,71.03617535263872,76.62012108682771,116.99808670245018,3062.9260260271258
5.885507507837249,20.13323672482137,51.265337607209844,75.43158147168707,0.0,31.070752548159106,53.28396588878332,107.96459446447543,106.74985891944308,3125.930828179139
5.3631657352445385,7.933908840252741,69.08585470847434,63.515737609706356,0.0,30.185245040321856,49.0362366717992,96.83249358208695,112.58361505496586,3206.362409650826
7.752712955077945,19.598634877751437,25.026760920072782,32.10088966529046,0.0,29.82207930507732,56.465493566791,55.68054771386535,148.15373215373387,3274.8781472605324
3.4694803364861477,9.418240882012258,46.54574720625861,81.59102578645343,0.0,27.069366349999378,54.61957164411751,70.252421671544,171.0796034085162,3311.979036925823
2.2620395979212966,14.56005679997033,5.227085148327046,73.29128035375896,0.0,28.59988601351323,58.67081109859141,53.124915347297645,166.03432482832136,3398.5700627122765
1.6595729984846492,8.885692311603847,44.81075722847487,59.12694704826338,0.0,31.33784641559193,56.37279389654237,82.45788699894092,127.97012962288944,3476.8613430660353
14.249613156635794,31.153860549684673,21.65719554487051,8.429986496855156,0.0,34.67827341710728,59.14667458342316,66.5328220820699,143.6539398031009,3540.9882901142987
0.04622439805707301,20.494389558884365,29.673946894925297,65.29271331159838,0.0,25.42866026047148,52.242427190374286,96.02948708688407,186.88114885111628,3554.418276611154
9.541225276652954,20.33973265485958,46.86752103266811,59.60318808448261,0.0,30.382435862414408,41.79426202954699,106.84992975084315,181.2623824344432,3624.710989922752
1.9891903029398317,6.672180076890712,43.0520202610388,2.419747949519163,0.0,25.84121058576146,40.99575465134036,100.32214137303461,198.5267153826287,3689.3141780072347
1.4390841859061176,24.075965650188436,31.8028578586789,11.165927374070662,0.0,28.852020282821627,46.31276487738948,83.94230118888653,269.1589876941484,3696.733925956754
12.182435886047045,4.89151116923929,38.2249765812497,76.39154644819844,0.0,32.41293609691551,33.675883413107165,96.21540898039606,319.7959181787566,3712.8998533308245
